Temperature (°C),Rainfall (mm),Humidity (%),Soil Type,Weather Condition,Crop Type,Yield (tons/hectare)
19.316420549936865,104.56784033440026,41.83606812504106,Clay,Cloudy,Barley,5.240864436702854
27.457809516380003,636.4302495436367,45.40128770653457,Loamy,Cloudy,Rice,2.0216651985636167
16.70694929987536,706.4757264869012,56.94303246693758,Clay,Cloudy,Soybeans,8.799571967561509
16.033634423372153,31.586144825642037,80.12928397899064,Silty,Stormy,Rice,5.047122900997301
25.62709263136296,936.2122462436898,68.60243216846504,Sandy,Cloudy,Soybeans,5.9683418081326645
25.81270243220213,51.97128365147241,65.63338629782082,Sandy,Cloudy,Wheat,2.0621331372317497
27.748598029964132,541.2963353010705,54.67444116040608,Silty,Cloudy,Corn,5.936736082800784
29.52182667445323,709.0605194509164,86.58768597164081,Sandy,Cloudy,Wheat,9.891899212573836
34.517041589250695,870.9691237460856,59.85075206185958,Peaty,Rainy,Soybeans,4.226141286550157
25.326006966023904,714.0869321324278,44.35463833978857,Loamy,Cloudy,Corn,5.163346161939025
21.45912945882492,801.7280830697919,70.85332580589007,Loamy,Stormy,Corn,7.497519971749413
30.90372389537407,339.45019254280606,45.69191967383007,Loamy,Stormy,Soybeans,8.51834934018927
20.416645025241486,814.8251137465122,57.261157140084606,Sandy,Stormy,Soybeans,5.339132992048802
23.779428414112722,80.11484638467515,65.37059693589045,Sandy,Sunny,Rice,4.47735096321034
16.56912762684532,894.8166560605276,83.71112623425878,Clay,Rainy,Soybeans,9.502606399880538
15.50701486830915,547.5923761537363,64.67732901700593,Clay,Cloudy,Barley,7.417159733373354
34.2529682935585,817.2977699624937,75.11293830158321,Loamy,Sunny,Soybeans,2.9521704359451286
31.719602410244118,452.3182845183001,89.64084194995351,Peaty,Cloudy,Barley,2.551423025077189
28.91948412187396,643.5776951965249,46.57445599489908,Clay,Sunny,Soybeans,5.868398806322952
23.179058888285397,526.4026609361132,53.73657627597598,Clay,Sunny,Rice,3.7607205283781795
18.465886401416917,731.5895217553318,59.72880377988232,Sandy,Stormy,Barley,4.031878027010028
18.12874085342172,81.62998203058957,61.09140892694157,Peaty,Stormy,Wheat,9.021537430622786
20.004857963291904,60.3520839905638,60.55105376327729,Loamy,Sunny,Barley,2.7165281945304853
25.984533294122407,247.10323401014645,85.38055012782775,Clay,Stormy,Rice,7.722912921831117
29.291918454001248,159.54468011318835,75.70163222334281,Peaty,Sunny,Barley,4.1691380270447045
28.203947534354626,871.7835665922017,70.39526070453519,Peaty,Rainy,Soybeans,8.0826257712331
20.598677938918858,219.2139873580443,55.46863589313911,Loamy,Stormy,Soybeans,7.779291075708357
34.097305613263885,975.8652558191313,81.18951921106473,Peaty,Stormy,Rice,2.059135211554344
29.75793833391537,336.8957917711069,87.75302557424945,Peaty,Stormy,Corn,6.073083303372793
26.087081050228015,182.11791568869927,81.05991412751132,Peaty,Rainy,Soybeans,3.114555859024371
27.234414924687044,789.6985071424791,40.078255259573645,Clay,Sunny,Wheat,8.929816244629414
23.3920012485558,658.7077755008761,71.82006850917035,Loamy,Cloudy,Rice,8.972687062899253
19.95461979002315,498.19571645313897,42.556769072105034,Peaty,Stormy,Barley,5.346766459950064
22.119453573025233,555.3635509376312,52.880361016686095,Peaty,Sunny,Barley,5.555164947608644
30.15692220928738,719.2017782722638,42.97623501738858,Clay,Rainy,Wheat,4.426263515236217
15.287869772595117,228.45474133129872,70.18977264746938,Loamy,Cloudy,Soybeans,7.732850391680248
17.321452810138325,996.3339160567419,74.32949567463034,Sandy,Stormy,Rice,4.869290904211673
15.920052840435055,974.7931621467832,45.72438190329525,Clay,Rainy,Wheat,4.14233979618107
15.814576046379402,650.3256863469369,59.19194415224898,Loamy,Rainy,Soybeans,5.457848476036066
32.10921168022014,199.54245092914513,62.811825447777096,Peaty,Cloudy,Rice,2.7319001470996698
29.073157187600472,680.2282424312913,58.452651088045826,Loamy,Sunny,Barley,7.972825637153631
24.483476581746505,72.19840897917584,46.05125002425965,Loamy,Stormy,Rice,2.1007712101742957
16.95668321302003,30.652502205806066,60.94738950937377,Loamy,Stormy,Corn,7.155880492164751
24.832317502336647,257.68288851121366,77.55890239042091,Sandy,Sunny,Rice,3.4629162140389793
24.469435415611315,462.6229567393163,43.550383226662774,Loamy,Sunny,Corn,3.859232369715305
18.464037398200304,868.2725054083805,44.00900070409517,Sandy,Sunny,Rice,7.0850559891203195
23.67703298475946,727.169069766308,57.73856459179921,Peaty,Cloudy,Corn,9.943547726263258
22.97009468794747,742.706521199981,87.08628558094625,Sandy,Cloudy,Barley,8.221739912580405
27.31700196104433,425.49333444807536,73.42863233614571,Peaty,Stormy,Soybeans,3.806717057787136
27.701873017352874,345.9349925469629,73.93349783362824,Peaty,Cloudy,Corn,3.4081980403290704
15.90608019544089,371.0387629846027,58.09599954189325,Sandy,Rainy,Corn,8.929862962141364
22.492252292529425,987.6495637360579,69.68303956042692,Clay,Stormy,Barley,5.553471583372034
27.517198314284727,40.10919141248248,40.50655920138717,Silty,Cloudy,Corn,3.0964224226252437
25.062725171601755,867.0314961224485,71.80480232047711,Loamy,Sunny,Wheat,8.897691386575506
32.12979682376644,578.6754085723934,85.66434737881184,Silty,Rainy,Barley,8.528738823314091
28.173872632378902,438.61541918959045,70.62867341724096,Loamy,Sunny,Wheat,9.87125091117731
18.258688541628594,725.2576604151365,83.68492967331724,Loamy,Stormy,Barley,9.27794949370147
16.411374948008596,486.66894142470284,76.19865277330469,Peaty,Sunny,Corn,8.814322709284333
27.84838556412631,873.4232380816605,46.02792082018451,Loamy,Cloudy,Wheat,2.420595182488025
15.530226210832437,900.7018640112585,85.12266536429209,Loamy,Cloudy,Corn,2.835322955984944
26.715511625469265,421.7209268734554,43.322192217788746,Sandy,Stormy,Barley,6.5518655544329825
33.80460482849915,276.82779723505155,66.6983736273882,Silty,Sunny,Corn,6.251833970254567
26.50948355751758,592.3503285933622,47.10685618967288,Sandy,Stormy,Wheat,5.663705715916284
22.763398524130437,912.3633456166909,40.5853305365452,Loamy,Sunny,Wheat,5.174314603316674
27.865764368847064,210.6621890056666,61.10171300638195,Peaty,Rainy,Corn,5.449683878914631
24.165057809830333,622.9665835634828,54.75203538270781,Sandy,Cloudy,Rice,6.554383473078362
25.9123357863187,631.5602200925206,64.30002468988015,Sandy,Stormy,Barley,2.0166121408006497
33.8292961755305,733.113022415281,68.85999433672754,Clay,Rainy,Barley,4.085670193062818
22.722052756015486,131.5676851272598,42.186953615447365,Loamy,Rainy,Corn,6.146237765509689
34.22381127647829,715.8249646820885,46.15016475618728,Peaty,Stormy,Rice,7.77772878938917
33.107012839121275,909.032520665641,67.93211982252127,Sandy,Stormy,Wheat,3.3932535391631706
18.915822695785927,179.68310887024197,57.15836765863291,Sandy,Rainy,Soybeans,6.375049390299464
16.38722601750331,237.54332492387763,76.45867437747239,Peaty,Sunny,Soybeans,7.715677471086254
17.01556002754853,971.3950940416396,72.614582429597,Loamy,Rainy,Corn,5.5570212633112375
15.364436513030995,180.97695270948978,82.28021814949534,Clay,Stormy,Rice,2.2166490693604084
16.88885921511857,854.3850933695792,74.62464133346126,Sandy,Rainy,Rice,5.594145267725094
28.660135468327137,492.2778564480348,61.49655386950741,Clay,Sunny,Barley,4.371559101953225
16.42377296920458,247.23107440317705,73.64833111972162,Silty,Cloudy,Wheat,9.437196861610627
21.379512605875227,870.7499012725114,53.76905871277093,Loamy,Cloudy,Rice,2.996907085426619
31.89750621938909,445.3052550026655,55.31567493891063,Silty,Rainy,Soybeans,7.219807644057857
15.465438714716518,514.8173539296902,79.44925799603966,Silty,Sunny,Wheat,2.421758130676009
31.289369651778717,359.2333693997657,62.32097582007911,Silty,Cloudy,Wheat,5.569363502501572
20.637095495468,592.9508514349275,79.91901702591763,Loamy,Rainy,Corn,6.431835897760645
17.363296552433127,163.52387258502276,81.12111868341393,Loamy,Rainy,Rice,4.383639450534924
28.934743307283014,391.0815366517607,82.8781168830642,Peaty,Sunny,Corn,5.6406050841630755
27.578856935597678,969.4123223352875,85.83176179206036,Clay,Stormy,Rice,3.308430356241499
32.549440270541055,258.13343270112756,61.54926102566481,Clay,Rainy,Barley,4.432990795744289
29.701420876077716,656.7366645412922,55.94334091605694,Peaty,Stormy,Corn,6.968850599281624
31.06961860769697,325.1900642246949,69.1099373297057,Peaty,Stormy,Corn,4.414400446889241
20.64069145142613,773.4731256866006,58.55862117188138,Silty,Cloudy,Soybeans,9.197944627270974
18.548790875594456,130.87366071834984,70.05370834001165,Peaty,Stormy,Corn,7.027255661127918
30.012295032817168,969.8210450785447,75.27929313219123,Sandy,Sunny,Rice,5.509192147487876
31.13669478534528,453.78954138363923,74.42025092460685,Clay,Cloudy,Soybeans,2.3100554844334598
34.81010284001347,236.05046334646397,58.72764435100606,Peaty,Cloudy,Corn,5.99638668163737
23.25235353822853,73.49674733001265,48.34301008493764,Sandy,Cloudy,Corn,8.118209937000714
22.440361715855666,169.75790508754073,61.52646692311038,Sandy,Rainy,Barley,4.124460784099309
30.528259214839935,519.7739485560177,47.12970720409544,Sandy,Rainy,Corn,8.45418855719014
21.816070805060356,337.0031764312863,84.50485175919042,Sandy,Stormy,Wheat,4.014454128407052
33.61514651207129,828.8833658826095,57.29387303689287,Silty,Cloudy,Soybeans,8.589971103606404
32.16825503686024,430.8875236618059,47.72298736116619,Sandy,Cloudy,Wheat,2.682146732893419
23.579880547500366,248.7142725876299,41.272387995287545,Silty,Sunny,Soybeans,8.929469670952237
30.017421355829946,617.14498660403,72.29111931432422,Silty,Stormy,Barley,5.993491607466644
30.090857481693646,706.7772168854458,71.84511587273715,Sandy,Sunny,Corn,4.372300716962096
17.062477376718654,167.04190790094987,57.03020832906458,Clay,Stormy,Corn,4.12090600332119
33.05105813359133,167.61921628831766,43.58559444238255,Sandy,Stormy,Corn,5.456084471442901
25.105047448957144,36.671426933542975,60.4814447447616,Sandy,Rainy,Soybeans,9.992395984829159
31.529149322154833,736.4020150656405,55.56087475316968,Sandy,Rainy,Corn,3.7626191475006605
21.400992020612236,663.804527621805,73.85603198675047,Clay,Sunny,Wheat,2.825733191031997
32.91046456992401,474.63087574981387,70.28896247263452,Loamy,Stormy,Corn,6.680281349749295
22.784033574683264,844.1704489691971,58.229686409877004,Loamy,Cloudy,Barley,5.908339731522057
15.216753029605968,805.6701529500532,50.894627712749504,Silty,Rainy,Wheat,6.193570168506459
33.10763952838528,585.3543643967522,89.40179830777959,Silty,Cloudy,Corn,7.335483340457737
16.82573353572267,868.2712805132586,62.70008105980574,Clay,Sunny,Corn,4.1371525589651945
21.3862727518083,205.84121003676825,74.41371178901186,Peaty,Rainy,Rice,9.285319963071107
34.0012393410161,111.91961939772787,47.02764837891804,Loamy,Rainy,Soybeans,5.485376528978323
34.012142938751126,269.7496115169896,64.27948498296989,Silty,Stormy,Wheat,3.0326895611396942
26.46875776246572,57.08685608931485,41.37683599347327,Loamy,Sunny,Rice,7.938390053871554
27.636744243395984,531.1695280010321,65.2727558955225,Clay,Stormy,Barley,7.144834820942802
23.968910439566393,936.6056922949615,88.20087035588512,Clay,Rainy,Soybeans,4.525947219872297
20.86421543396129,39.34354066850965,59.210335649290016,Peaty,Sunny,Wheat,6.972149792272388
21.57329090739832,122.1099140100268,41.94980062874558,Peaty,Rainy,Corn,3.758895650951815
28.450369121540767,452.19902828343527,41.54778954596718,Clay,Sunny,Wheat,5.558714874724236
30.0474905887536,933.8750175279049,59.39933799734347,Silty,Rainy,Corn,9.195300177338602
30.83158087451697,316.1561049767505,48.001246823159704,Loamy,Cloudy,Soybeans,3.0682738652859953
30.792362855891078,507.23480868839243,41.167604816409295,Sandy,Cloudy,Corn,5.093571599899696
16.824122060973806,41.5728590503921,77.81068069750884,Peaty,Stormy,Barley,8.569139397762779
24.88840609405163,148.34320096208887,62.92615044409453,Sandy,Cloudy,Corn,9.755927195249425
16.151175200332887,986.6301229588469,54.46223859863272,Silty,Rainy,Barley,5.631409091374367
25.990577646474712,965.1186964360455,85.00415915082404,Peaty,Rainy,Soybeans,6.055996961146779
23.83061002746754,4.939980934409616,45.80694801002628,Sandy,Cloudy,Soybeans,6.577375694270158
32.754083655166,951.8117854232389,87.79594144776595,Silty,Stormy,Wheat,9.458785133069686
22.018300251041573,639.1199378155004,55.698335868867645,Loamy,Cloudy,Barley,8.865654327816237
17.341340328552118,867.9182945200221,84.42018361543407,Silty,Sunny,Barley,3.3648089969731547
17.859833641056717,454.7398556338591,70.14714382397308,Peaty,Sunny,Rice,5.4940625427766
30.230212634349446,515.5960285792503,81.33536798707436,Clay,Sunny,Rice,5.71200342557141
27.364361266325222,488.84658025692016,89.2006581605232,Loamy,Cloudy,Rice,8.312768893190054
17.022453522455805,666.8642575461043,54.420271890937286,Sandy,Cloudy,Corn,6.823143060843482
16.682136122299948,139.6512547563129,88.05677427037965,Peaty,Cloudy,Rice,7.233763696232104
29.0193826291824,29.97358987267795,59.47409474512102,Clay,Sunny,Barley,9.985599261324941
16.45526012728387,307.9299415911909,59.275595236846115,Silty,Stormy,Corn,2.5996803477601045
31.437201185807126,704.6807627366467,57.01935521272529,Clay,Rainy,Soybeans,3.784078588269864
29.124844543129925,201.85345212294837,67.07038036737926,Peaty,Cloudy,Wheat,5.263167498972375
16.626975612837995,673.4324333249173,47.707252158924355,Peaty,Stormy,Rice,4.7822592243910975
16.69675428170384,969.9120461072705,67.68557426790056,Clay,Rainy,Soybeans,2.1731644907758687
34.73279157002351,93.90071578941838,67.0852406205002,Silty,Rainy,Barley,2.7342208517694067
22.485415915122406,672.6021182251263,78.0950906302435,Clay,Rainy,Wheat,7.4476263312286095
22.412842941337818,443.75021930457115,81.68249809687927,Peaty,Stormy,Soybeans,9.034595706900486
31.25599134515005,868.1422543775053,62.0220675156212,Peaty,Stormy,Wheat,6.113816090127821
33.94497154767717,177.1497894473859,55.116662467574685,Sandy,Sunny,Rice,6.313528636109064
34.720021276457416,692.6259522261645,52.96674486585472,Sandy,Stormy,Barley,4.040747462659035
30.067563705178834,838.1152896481102,49.73119183524359,Loamy,Stormy,Wheat,8.143010909069691
22.525191710618316,944.6142194740232,42.882379109951245,Peaty,Stormy,Soybeans,8.014356698938052
16.670014333973377,683.2480282896458,57.12239894173567,Sandy,Rainy,Rice,6.706925513741253
30.542938318548735,497.1747640084273,53.512384606539165,Clay,Cloudy,Rice,3.7013142920907427
26.1680849947161,617.8472402012138,88.32086929332037,Silty,Sunny,Soybeans,2.7761457458967156
23.484440184939526,868.9049844787182,67.8854413125022,Clay,Cloudy,Soybeans,2.513908606857007
33.12708770189472,570.6097466388297,57.363851951525376,Silty,Cloudy,Wheat,6.741568533143022
17.223949646123028,30.38705969683686,69.0233800496848,Sandy,Stormy,Corn,8.6002825531424
24.852502085817182,930.9486955069777,46.95983506728477,Loamy,Sunny,Rice,8.866643454247399
15.227072895348382,689.5267510315612,62.202187460110146,Clay,Cloudy,Wheat,5.7089765947475986
24.373212839882527,676.5133857772465,71.31171607105318,Clay,Cloudy,Soybeans,8.274170394453735
16.126065513636746,215.67515239771717,64.44489158962257,Clay,Sunny,Wheat,9.575041570728189
17.376358325361437,658.8854702326572,60.08894003271621,Silty,Stormy,Soybeans,4.201360899904544
17.350524935542097,393.8644056541585,89.6924194449849,Sandy,Cloudy,Barley,5.183682771046057
27.984206042321272,651.2329770414921,84.01573810744635,Clay,Rainy,Soybeans,9.451831940773445
29.920897585308467,106.59303030799072,71.17029790797201,Clay,Cloudy,Soybeans,4.705847738538279
26.667375301943192,657.8453046030361,68.46886805911414,Loamy,Rainy,Soybeans,9.31101032257437
34.24345096949084,999.4137257706666,71.0330239912292,Loamy,Stormy,Corn,9.848358898035727
22.49741159047408,48.21203886055603,50.065605391121665,Sandy,Cloudy,Soybeans,7.2944858285953975
20.714241725637216,977.1741842213173,59.75688716321593,Sandy,Sunny,Rice,8.535122316033346
32.3719825637892,406.9079607228706,41.972976644544964,Peaty,Sunny,Rice,7.996364513768682
19.47191677038905,870.7534503372591,63.77730187434133,Loamy,Cloudy,Wheat,7.59627406092419
34.264450788812226,782.3854840582735,67.15122919788315,Peaty,Stormy,Corn,4.4554485838498605
15.243089493796326,567.0162609866678,51.38748680516048,Silty,Stormy,Wheat,2.4567547032635497
34.397576534152776,738.4492092513265,88.20144235827568,Peaty,Sunny,Rice,4.744413860157205
15.863198239011522,878.5155613013479,85.4727305468621,Clay,Cloudy,Rice,7.335487881631253
32.82286227396142,404.140321651033,76.1071617727953,Peaty,Stormy,Barley,2.820233585822411
25.554022181725998,327.0331615632387,66.66933143826813,Sandy,Sunny,Soybeans,2.0953438638259367
34.85929592238601,667.5933855635847,83.49845798238425,Silty,Rainy,Rice,3.117538980823509
16.475931294707976,807.8459419412586,46.532617191173145,Clay,Cloudy,Wheat,7.7258874112863625
26.077085688026415,762.2851347766158,79.52548971374425,Peaty,Rainy,Wheat,9.78234961325155
34.38605071238198,797.8136488586345,46.24104069834242,Silty,Rainy,Soybeans,9.864517596918564
25.461956883402976,435.583314812933,79.71053312747027,Silty,Stormy,Soybeans,5.951833193121503
27.58797276270525,817.8342161750217,53.78837841256785,Clay,Stormy,Barley,8.95481840793878
28.914973779692343,120.20905537060844,83.85452905090945,Peaty,Stormy,Corn,7.894611646012033
24.090821295355465,544.4890979608496,87.2021046912699,Silty,Cloudy,Wheat,6.008321895876827
27.55116160168127,5.7586604981215705,47.43979847025578,Silty,Rainy,Soybeans,6.582084263640694
26.686286238462003,324.5858299002703,63.13378025326968,Loamy,Cloudy,Wheat,3.0978171729349686
33.02316020981978,366.4615348713979,89.04936890813426,Silty,Stormy,Soybeans,9.501291684932736
15.908927606829158,396.17269160925537,64.17037179865733,Loamy,Rainy,Rice,4.815438165854214
20.619263791844606,695.4672066898622,83.17737612572725,Peaty,Cloudy,Wheat,5.569194051657356
34.008229681531176,388.55810127034573,69.436576106566,Peaty,Cloudy,Rice,7.37328184798319
32.80527567781833,448.69362262253065,58.766495395980094,Peaty,Sunny,Wheat,4.671219772212432
24.11313505571426,237.54413087432746,54.28917777629351,Sandy,Cloudy,Corn,4.034073287911444
27.402651956030734,373.25179162934006,50.16115455430436,Peaty,Stormy,Barley,7.048395146161765
20.54762365962265,227.26962726315148,78.08990956888486,Silty,Cloudy,Rice,2.1998726582547956
18.762423194475225,73.19592376844363,59.3270253411514,Clay,Rainy,Soybeans,7.765800896213431
24.273968098799642,603.4485933813779,65.56377311003756,Loamy,Cloudy,Corn,6.112186959012078
22.067044560521055,668.2127985550162,64.6162740000591,Sandy,Sunny,Wheat,6.846029844167475
26.67312223701744,619.4903460096145,68.86395146165657,Peaty,Rainy,Rice,7.055041273975081
16.554692739299696,463.49404380057234,83.2788572812276,Peaty,Rainy,Wheat,6.21640125194051
34.487896153323334,379.7857801792298,89.03696717917147,Clay,Sunny,Wheat,6.660270219525888
34.72421488959206,863.3336495718253,60.37921042869085,Clay,Stormy,Wheat,7.470305607118997
28.963234280394904,519.0817851362181,81.37594610531515,Sandy,Rainy,Barley,8.024950777437393
25.72192732688241,479.181877629731,78.22638973273588,Loamy,Stormy,Barley,7.819619130288964
21.190552325726557,25.64206580643569,68.67644757277867,Peaty,Rainy,Soybeans,8.956931661858093
31.275900394138972,341.2478276261564,87.80235718059666,Sandy,Rainy,Rice,3.515547465339222
28.694623451077586,380.19561878585705,50.023725776420136,Silty,Stormy,Corn,5.20918375593438
18.252338786897827,398.8227808969005,45.46321051548107,Silty,Rainy,Corn,9.582368528115657
33.21854368987685,580.1723692273323,82.69809834777111,Sandy,Stormy,Corn,5.172724595090638
31.45074485846338,533.6025467268785,61.957490831687416,Peaty,Sunny,Wheat,2.9989606152473813
33.99599826583848,607.9050927934446,82.34844271035303,Sandy,Stormy,Barley,6.203561010897436
29.5143901677672,764.8832615421283,84.65451025977075,Peaty,Sunny,Rice,2.8759277804356973
27.268303918715798,812.9857387160935,43.122879680953574,Clay,Rainy,Wheat,3.6228259098229216
23.364860725812377,718.1230762264944,84.17323814930303,Sandy,Stormy,Barley,9.986550052567654
33.65456966708027,955.5236959549347,62.41595276847111,Peaty,Rainy,Barley,6.330901107169056
32.32127779000817,18.23258267636163,65.52162445021162,Sandy,Stormy,Rice,4.272467112323432
15.904373402123788,195.7779856835461,71.32962555466051,Sandy,Sunny,Rice,9.95819963659125
15.52733948994504,7.56287497814212,86.31913033650434,Peaty,Sunny,Rice,9.732471348441145
22.52926733756099,647.474714154603,40.9558047214882,Peaty,Stormy,Wheat,5.525912328674108
31.211066615636657,898.030548949987,63.842173415890855,Loamy,Sunny,Soybeans,4.083224870303267
34.74552258629889,243.48229657629926,74.38610212152804,Sandy,Rainy,Rice,8.70719710473752
18.008337822070565,927.0345447963066,76.13534788491143,Silty,Rainy,Soybeans,7.724965735774286
26.8826143070427,60.26739028956085,74.6266215768554,Sandy,Cloudy,Wheat,7.495531480028083
22.61781713262043,934.4360268055143,46.72175647040609,Sandy,Sunny,Soybeans,9.14490993057978
34.398287956292066,351.6226872396344,54.96977941858406,Peaty,Rainy,Corn,7.515337070970597
31.842378462714173,101.42082844921651,57.935776270850674,Sandy,Stormy,Soybeans,4.270383544332393
31.766574094222758,485.8717591863256,80.22186038397524,Sandy,Sunny,Rice,7.550905295005858
24.373863195899403,256.77656772050796,53.93799362072765,Silty,Rainy,Wheat,4.446508090269312
23.296390046753302,284.8729019619228,50.53524819336016,Peaty,Sunny,Rice,8.07391183725596
20.468141438614126,307.2899649262866,87.87240095190481,Sandy,Stormy,Corn,6.957982835932528
16.127509933018544,803.0258978326634,40.443164255673445,Clay,Rainy,Rice,2.6192924158780047
32.29444752510106,539.1612766752545,89.89104278409891,Loamy,Cloudy,Rice,6.102682899481136
31.258020182601552,311.30769915600365,73.84106494286978,Silty,Cloudy,Rice,4.7464077535659275
34.99435346572261,610.3337833109184,81.42346497245586,Sandy,Sunny,Barley,4.628565061858354
34.93273674147811,716.1506742231936,54.730969817309656,Clay,Stormy,Corn,6.818050419018058
26.10863411205255,272.62400073353376,40.715763883353,Sandy,Rainy,Rice,4.578598595755399
30.37974830361021,413.5491015253515,76.8934759280765,Sandy,Stormy,Rice,8.21514998563898
33.895314597648564,121.88609333694755,81.7072298500338,Peaty,Rainy,Rice,2.5663314880893955
31.99294781354823,181.1493495346803,77.02380659767596,Peaty,Sunny,Wheat,7.2831060191666035
19.94696203486395,681.1178539649828,47.14251436504193,Peaty,Rainy,Barley,8.47355842925393
24.01088270620187,181.43834769562693,77.67139611284846,Clay,Stormy,Wheat,7.382653519363441
17.5831883030299,525.1633836670602,78.44613910538206,Sandy,Stormy,Barley,5.977833560159966
34.08102054517445,709.0462617224326,72.92702578350274,Loamy,Sunny,Rice,9.602456109889449
27.123492689017603,106.87692309474383,78.30579663977932,Silty,Stormy,Corn,4.399507918384509
19.572856110069253,567.3122196289036,82.2960719838866,Peaty,Rainy,Soybeans,2.1533431001998222
28.434013688117133,256.56278370136374,70.68020571187293,Peaty,Sunny,Soybeans,5.455914971707527
27.362564809157917,962.9268752375798,44.430235698483955,Sandy,Rainy,Rice,2.264095487202618
22.163254360656808,483.5456467199247,64.38139048336055,Sandy,Stormy,Wheat,9.63149402021127
17.27115184399258,805.9925497751581,43.88246673358025,Clay,Sunny,Corn,3.679344365984412
28.431463911855992,550.2265421562618,60.37715155162154,Clay,Rainy,Barley,8.311416191591036
25.406154018075867,43.41253285481916,60.35532445628138,Peaty,Stormy,Rice,8.196576665394918
30.446367834712788,633.1513755940224,43.30049220701208,Sandy,Stormy,Corn,3.741831197463468
25.403270022239866,951.403342206657,57.44102669847396,Loamy,Cloudy,Corn,6.969812243841338
32.043630006370805,601.6118201463312,45.54990493956574,Silty,Stormy,Barley,2.3846317478916017
26.03813677548971,819.1888594267903,80.4117605004611,Sandy,Rainy,Corn,5.86859668563094
26.218759430707728,884.2064633484079,87.38440129822354,Sandy,Sunny,Wheat,2.117177018179894
32.533072053166904,228.0797719489325,43.61582376289693,Clay,Cloudy,Wheat,9.369151041446734
23.06965732424794,212.04483990822663,87.75576036458507,Silty,Stormy,Wheat,9.808688193596574
17.680304569012815,610.9809888509917,66.12882996683726,Peaty,Stormy,Corn,3.778262133108682
15.57565352626678,411.0284698067047,54.97828389769369,Sandy,Stormy,Wheat,3.6648482767709822
30.10274511347238,839.8613028667204,43.84310376380817,Peaty,Rainy,Barley,8.029761412497038
27.406191027069294,900.0231233980112,65.0312134035209,Sandy,Cloudy,Corn,4.027035190634676
29.08159536198447,353.4213793027181,79.72577722453744,Peaty,Rainy,Soybeans,9.16061247329476
19.259283230178212,236.87055897448207,75.35432386333491,Silty,Cloudy,Corn,6.591433088983858
17.727429511735394,780.5255152438618,42.51130057319869,Clay,Sunny,Barley,4.806220984082497
15.290893313357639,274.8060355481361,43.645091768395176,Silty,Rainy,Soybeans,8.66154997079536
22.011751176131938,822.6143185136784,60.14366413163185,Loamy,Rainy,Corn,5.9472536033071615
26.79835373709266,423.73825364876285,54.76452470239717,Clay,Sunny,Wheat,9.293063309667804
22.844880901994646,667.5498992914704,51.619216152802395,Silty,Cloudy,Rice,9.424113893835049
23.749498440474582,95.53531383466817,54.05022494543568,Loamy,Stormy,Rice,3.3233612170272746
33.08317388987497,623.859324676573,80.17413716484424,Sandy,Sunny,Wheat,2.018587249055442
21.965109340466007,451.7676787372291,86.46140268159269,Sandy,Stormy,Rice,9.871447521139217
25.279789783196215,586.6084631754741,60.25513472637832,Peaty,Stormy,Rice,9.249100289019836
30.67306025482286,168.01420774486343,85.30555010662485,Clay,Sunny,Wheat,2.4435618856307313
22.930855646425403,736.8737449441821,56.0747850623941,Sandy,Cloudy,Wheat,8.66427411152856
27.441734004557468,862.7970775432285,63.82184931718958,Clay,Stormy,Corn,5.662439460473653
32.2472741749349,216.73980009077565,51.30144989079999,Sandy,Sunny,Corn,4.071692840199802
33.990412473152844,95.71455552016172,72.0238021087922,Peaty,Rainy,Wheat,9.029972189415439
17.941469618580758,23.638586046336396,88.94905575874044,Silty,Rainy,Barley,3.573337859122458
33.53175250322989,641.971500443266,70.17465480216893,Peaty,Rainy,Rice,9.578399995360535
24.842325861590766,607.0940360887807,57.890704205677444,Loamy,Sunny,Corn,3.6449719015947286
20.164887765979167,546.69741271407,72.39087229952642,Sandy,Rainy,Rice,6.909465501829948
24.182715124765224,231.94709611597543,46.14603392326938,Loamy,Stormy,Soybeans,3.784690676231799
34.60065150570954,390.90599590551466,84.43295401326993,Loamy,Rainy,Wheat,6.365349319749078
24.85236187985739,594.4763351861731,65.15419753899181,Clay,Rainy,Barley,7.4718010393211305
21.575032205750162,496.76685885916936,62.4674871019821,Sandy,Stormy,Soybeans,3.5218234465611005
27.668017086334515,987.7855202148874,69.29323942267595,Loamy,Rainy,Soybeans,6.167086261605434
19.802912375563864,136.43975255673314,71.23919313947013,Silty,Stormy,Soybeans,5.752477955120952
16.51726656217328,695.1445540475938,43.58879031132565,Loamy,Rainy,Wheat,2.56829937122673
17.577594438212984,404.31876810429213,74.13086106117012,Silty,Stormy,Corn,8.546462541402423
17.56091677915545,428.19961492561475,52.09658401577648,Clay,Rainy,Wheat,4.685459205142734
18.038053870245886,717.5977656581763,75.69763162532949,Loamy,Stormy,Corn,6.5966575804150365
17.776543452988204,692.4361513243697,81.12673971920984,Peaty,Sunny,Soybeans,6.118273879465075
27.817494896064293,991.2559937021883,80.197925377626,Clay,Stormy,Soybeans,6.106084036563538
18.637601687982897,128.39428945412524,67.62504837039445,Silty,Rainy,Barley,2.8577791536678996
21.913345666477262,104.10964938416633,66.00849461553756,Clay,Rainy,Corn,5.387856073994662
32.935768198120236,724.3388171287412,47.14379806697059,Loamy,Cloudy,Soybeans,5.618934073652562
24.479232805257446,578.3869170064091,78.76730752015678,Sandy,Stormy,Rice,7.869142722915588
